1/18/15 23:55:02,FOREX,BUY,+10000,TO OPEN,USD/JPY,,,FOREX,117.01,117.01,MKT
1/18/15 22:21:09,FOREX,SELL,-10000,TO OPEN,AUD/USD,,,FOREX,.82053,.82053,LMT
1/18/15 18:13:55,FOREX,SELL,-10000,TO CLOSE,USD/JPY,,,FOREX,117.447,117.447,MKT
1/18/15 18:06:36,FOREX,BUY,+10000,TO OPEN,USD/JPY,,,FOREX,117.481,117.481,MKT

Forex
Symbol,Description,Qty,Trade Price,FPL,Cost Basis
USD/JPY,USDollar/Japanese Yen Spot      ,+10000,118.343,($19.90),118.343
AUD/USD,AusDollar/US Dollar Spot       ,+10000,.80672,$2.70,.80672
,OVERALL TOTALS,,,($17.20),

In Conversion
Time,Currency,Side,Base Currency Amount,Conversion Rate,Counter Currency Amount,Settlement Date,Status
1/21/15 18:13:47,JPY,SELL,$46.64,.00848,"-5,500.00",1/26/15,WORKING
1/21/15 18:13:47,JPY,BUY,($2.88),.00848,340.00,1/26/15,WORKING
1/20/15 17:54:14,JPY,BUY,($33.68),.00842,"4,000.00",1/23/15,WORKING
1/20/15 17:54:14,JPY,SELL,$5.39,.00842,-640.00,1/23/15,WORKING
1/20/15 17:54:14,JPY,SELL,$1.35,.00842,-160.00,1/23/15,WORKING
1/20/15 17:54:14,JPY,SELL,$49.43,.00842,"-5,870.00",1/23/15,WORKING
1/20/15 17:54:14,JPY,BUY,($33.68),.00842,"4,000.00",1/23/15,WORKING
1/19/15 18:13:41,JPY,SELL,$137.87,.0085,"-16,220.00",1/22/15,WORKING
1/19/15 18:13:41,JPY,BUY,($0.50),.0085,59.00,1/22/15,WORKING
1/19/15 18:13:41,JPY,BUY,($36.38),.0085,"4,280.00",1/22/15,WORKING
1/16/15 17:46:49,JPY,BUY,($34.04),.00851,"4,000.00",1/21/15,FILLED
1/16/15 17:46:49,JPY,BUY,($60.04),.00851,"7,055.00",1/21/15,FILLED
1/16/15 01:34:38,JPY,SELL,$26.25,.00858,"-3,060.00",1/20/15,FILLED
1/16/15 01:34:38,JPY,SELL,$34.32,.00858,"-4,000.00",1/20/15,FILLED
1/16/15 01:34:38,JPY,SELL,$48.43,.00858,"-5,645.00",1/20/15,FILLED
1/16/15 01:34:38,JPY,SELL,$37.88,.00858,"-4,415.00",1/20/15,FILLED

Profits and Losses 
Symbol,Description,P/L Open,P/L %,P/L Day,P/L YTD,Margin Req,P/L %
/CLG5,"Light Sweet Crude Oil Futures,Feb-2015,ETH",$0.00,0.00%,$0.00,($100.00),$0.00,0.00%
/QMG5,"NYMEX miNY Light Sweet Crude Oil Futures,Feb-2015,ETH",$0.00,0.00%,$0.00,"($1,025.00)",$0.00,0.00%
,OVERALL TOTALS,$0.00,0.00%,$0.00,"($1,125.00)",$0.00,0.00%

Forex Account Summary
Cash,"$10,123.89"
UPL,($145.13)
Floating P/L,($17.20)
Equity,"$9,961.56"
Margin,$361.42
Available Equity,"$9,600.14"
Risk Level,100.00%

Account Summary
Net Liquidating Value,"$98,855.18"
Stock Buying Power,"$197,710.36"
Option Buying Power,"$98,855.18"
Commissions YTD,$12.00
Futures Commissions YTD,$19.82
